X,NP,experiment,sub.experiment,frt,srichness,pevenness,isimpson,cvar_C,cvar_R,cvar_L,idisp_C,idisp_R,idisp_L,fd_rich,fd_div,fd_reg
90,10,RCE,rce4,3.97437331412373,3,0.751180075330333,1.93880086983535,1.3203582095435,0.704700128546921,0.221433686649231,43.2759909929783,0.250924850919726,0.0309564169332953,0.653671462539733,1.90299078802488,0.0376412379599401
91,10,RCE,rce4,3.01156872997959,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,10,RCE,rce4,8.12443427316687,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,10,RCE,rce4,4.98146352192519,2,0.575908442914979,1.3092992891339,0.905148108621821,0.0336889268188607,0.598410768715753,9.43114093463909,0.0010638963089396,0.203244233486618,0.0336419636237663,1.64544539835929,0.327467047035894
94,10,RCE,rce4,13.860020964753,4,0.735296470257546,2.40996580541852,1.17342639688432,0.373759056092484,0.864948791574783,1.68890042773751,0.0933283406895855,0.207052363057008,1.83780829710314,2.84518544404316,0.0758639129655729
95,10,RCE,rce4,5.13017359407454,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,10,RCE,rce4,4.11914830841279,2,0.918295834054489,1.8,0.165071341471823,0.185956858244313,0.805640773729528,0.069160765293157,0.0117506138724581,0.350143564874459,0.0171371159092421,0.658749003044446,0.0180853416673336
97,10,RCE,rce4,4.15173296109219,3,0.88932336038255,2.40612339950612,1.24904238182041,0.516851325602,0.957933895446974,33.8836699239748,0.141599514191087,0.379996684617098,1.49804930963656,1.98165616764534,0.153843889516168
98,10,RCE,rce4,3.00160797620662,2,0.689201985117366,1.42970297029703,0.957818891975076,0.75414853101197,0.370211277459074,21.5715660665613,0.250882591811752,0.0979542019028963,0.841745013917761,2.3579230702069,0.0018194259312171
99,10,RCE,rce4,3.99107913819166,2,0.711416018901213,1.45711477021381,0.373332900566384,0.319355754221655,0.476197609965774,1.71765987555786,0.04312260749255,0.0983895691830785,0.0134921873342435,0.579483953493008,0.0145632071558381
100,10,RCE,rce4,4.99639571959143,3,0.934058442276943,2.65874598394168,1.2890498979884,0.12105151476429,0.677695450478361,10.6707428831412,0.0114230630907992,0.218291565046637,1.60495077686718,2.80475546274766,0.0701963083272288
101,10,RCE,rce4,8.00438501046681,2,0.975525951126497,1.93473005640612,0.734931672581463,0.377680829295601,0.0425312729948492,5.62515967262179,0.0369466271258421,0.000553119205298,0.015379670264018,1.35264965008308,0.0467277081402305
102,10,RCE,rce4,5.01548928704167,2,0.999570839347322,1.99881093935791,0.928785412816198,0.557077550483457,0.662992013008752,0.781791189456843,0.188721161777281,0.183814535606677,1.75397686841432,2.38227603216065,0.0180202158032272
103,10,RCE,rce4,4.02698401278583,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10,RCE,rce4,5.41617156797709,3,0.667855852679688,1.70280461937308,0.698652284631493,0.362361575217686,0.949519304759531,2.17086386856469,0.0929396370023971,0.375649191387458,1.60107348384632,2.92670628648849,0.0953211561851541
105,10,RCE,rce4,5.47618096266199,2,1.0,2.0,0.401463946608661,0.46017630483675,0.327410357548603,0.549044100701737,0.0819159840239899,0.0419887413038206,0.043008014510516,0.702749782387091,0.0427270313430585
106,10,RCE,rce4,4.00172052426673,3,0.6623921866497,1.80161544060673,1.28400003562524,0.351024301052158,0.683436059804455,21.4625567122592,0.0860768508515769,0.213211777443492,1.79548406447013,2.38816507175484,0.0393461752655066
0,10,RCE,rce5,2.99268473936246,2,0.967117490441522,1.91344083322545,0.836130306021718,0.57487922705314,0.0030581039755351,0.708202369200395,0.205231884057971,9.17431192660552e-06,0.0132713304693922,1.7759310276615,0.0296862758348818
1,10,RCE,rce5,4.02760248080496,3,0.797636641286672,2.10335565503718,0.508287692324261,0.622430167539846,0.221134636963562,1.29031787136533,0.107573429371749,0.03799570999571,0.0870134309583838,0.790551717505363,0.192756346318356
2,10,RCE,rce5,5.03040799459458,3,0.85334355582653,2.23953239678637,0.673696510932065,0.145389325177379,0.62645321282373,0.912877803557618,0.0176925527678216,0.189288643169777,0.730984187128843,1.74862191772078,0.22037819880454
3,10,RCE,rce5,2.99828814794423,2,0.999498510437055,1.99861070255212,0.998835337963747,0.767666989351404,0.0786106032906764,47.114064056412,0.304379961277832,0.0050703839122486,2.89176907545121,5.2405454602148,0.0249060516967588
4,10,RCE,rce5,6.00766793028018,2,0.576707022372931,1.31004833811011,0.473484848484848,0.167056074766355,0.668077900084674,0.118371212121212,0.0238890186915888,0.263556731583404,0.0295445625267566,0.744694517972575,7.29016318828345e-05
5,10,RCE,rce5,5.94914595594673,2,0.515481637435629,1.25612116828692,0.470398277717976,0.0810810810810811,0.0031104199066874,0.308346071044133,0.0046216216216216,6.22083981337482e-06,5.79537848103918e-05,0.542828345440404,0.307789949459541
6,10,RCE,rce5,3.00348777580215,3,0.811917784622944,2.26577508621415,0.726992129225425,0.583520376240146,0.179907850015623,3.14679352816034,0.117017135467184,0.0253648093010067,0.4000625087742,2.11111449182943,0.0350734939296948
7,10,RCE,rce5,4.82088881419589,3,0.854301824091842,2.28667321632458,1.30055842500969,0.11632814618888,0.474181193300432,9.11072545743342,0.0076141390205371,0.12568992248062,0.378842158211568,2.37595516490797,0.0511340750784098
8,10,RCE,rce5,4.00415536356236,2,0.72620421554943,1.47616486799242,0.990014813189225,0.293379790940767,0.585561497326203,17.8648173039996,0.0617564459930314,0.128237967914438,0.905267206215949,3.25285967180828,0.002316414161447
9,10,RCE,rce5,5.87365740590742,2,0.48401594093226,1.23096191411939,0.995792614696009,0.268538516918646,0.0272108843537415,33.2310932413279,0.0500824334053276,0.0002176870748299,0.0113379246409355,2.90252485727016,0.0012095136225731
10,10,RCE,rce5,6.87800373446021,3,0.922141335623574,2.56680700770206,1.26307512545131,0.686654282286111,0.711663087736087,38.1849122205974,0.290126038280968,0.241077030812325,10.4178225417164,3.73227498627483,0.165270589329665
11,10,RCE,rce5,5.04376325042747,2,0.749451108515728,1.50749256333177,0.861198738170347,0.141463414634146,0.364251207729469,0.47021451104101,0.016409756097561,0.0686613526570048,0.219526314250891,1.70471043429721,0.0224384999930926
12,10,RCE,rce5,4.00953062625394,3,0.934537168581306,2.62153012863913,1.36469932591626,0.420432700826773,0.71060190574409,7.15721953335068,0.126386013986014,0.254497354497354,7.26509112221155,3.29368746815207,0.049295813975525
13,10,RCE,rce5,4.11885163142911,3,0.915846161644168,2.58300719049813,0.90288500385121,0.0866734851130857,0.600643348402377,1.6961622343266,0.0061901294498381,0.186639604810997,2.0272458123015,3.1269924221167,0.051494500105742
14,10,RCE,rce5,3.83427477297618,3,0.919953457470129,2.57650814989077,0.868030082533156,0.233702200879245,0.247979083299611,3.82338952024349,0.0169311827956989,0.0370396605792289,0.15352115669307,1.67926795362861,0.0357100861037764
15,10,RCE,rce5,5.42896769911491,3,0.845110525826863,2.30869413155835,1.07842684653788,0.107631673902093,0.687784681241919,1.82242799404382,0.009468461120174,0.211610034773969,1.74278482109189,2.62315270011173,0.142080845382604
16,10,RCE,rce5,3.89745347880331,2,0.989296424235665,1.97082863340564,0.963709924600012,0.305099394987035,0.513122171945701,15.1504837246368,0.0538500432152117,0.145470135746606,1.45799381172084,2.79693840960058,0.039398993817161
17,10,RCE,rce5,3.78847736206168,3,0.712106817560995,2.06893454130159,1.10098913827943,0.263989265736734,0.402403840181563,15.2706028276841,0.0446947331947332,0.0956459744168547,1.63270758194125,2.76286702965129,0.0650596313822856
18,10,RCE,rce5,4.00269842373592,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10,RCE,rce5,4.19398793245333,4,0.780862401332317,2.4890878342776,1.6245391334569,0.453066322784489,0.856747364941156,66.346343175083,0.140352742230347,0.312874340175953,28.4783330217292,5.54675739198369,0.0825202871224646
20,10,RCE,rce5,3.16828655379947,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10,RCE,rce5,8.09754574370313,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10,RCE,rce5,3.98058006654095,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,10,RCE,rce5,7.86015997586484,3,0.664014934192942,1.83079383657549,1.35561780302463,0.315002116391565,0.370725593591299,47.5112736125974,0.0722036952206443,0.0424681769147788,0.0637272781288402,1.17146850380279,0.0663573865517257
24,10,RCE,rce5,8.03371241143075,4,0.611411489688912,1.98773006134969,1.66104732832928,0.479168630481697,0.640325402040724,53.6737282879687,0.139024360033031,0.194757894736842,0.269725726453859,1.32180297441051,0.0412129299808946
25,10,RCE,rce5,5.96626427059967,2,0.996419634297848,1.99013028030004,0.693115519253209,0.0341614906832298,0.222695035460993,0.411710618436406,0.0011273291925465,0.0174815602836879,0.0249255208971316,1.21443455233527,0.0243311790309103
26,10,RCE,rce5,6.236310572567,3,0.572389346059286,1.5635143908245,1.11196223850814,0.627417493916439,0.787147170416219,45.5029651911633,0.207717414192462,0.295756052141527,4.38204792599569,3.62815842508548,0.0568841218158633
27,10,RCE,rce5,4.99972205391071,2,0.856405238913137,1.67733608673206,0.929473552582218,0.0166666666666667,0.277145026575551,13.8175538326873,0.0002666666666666,0.050578967350038,0.0382860891102168,2.19300072596335,0.138156851803876
28,10,RCE,rce5,2.99802495348939,3,0.717731629474237,1.84336504393822,1.11590824465479,0.355776079287655,0.0340741045695955,17.5937392692556,0.0912195497995683,0.0010313946216385,0.0558929823672325,1.85721163445454,0.150529457271401
29,10,RCE,rce5,5.6764528157183,3,0.915182893515728,2.54252100304484,1.00728866079381,0.132241756732152,0.580419670241638,1.72960670056055,0.0148005776552449,0.158,0.593801976356618,1.791565134138,0.133808588636852
30,10,RCE,rce5,5.02472684289832,2,0.99664402524877,1.99074550128535,0.904761904761905,0.0563230605738576,0.433911882510013,0.249261904761905,0.0029851222104144,0.0705106809078772,0.294775073986584,2.17972468705905,0.0709277113044576
31,10,RCE,rce5,3.8431095532049,4,0.930731527873129,3.4518299569846,0.928753091598638,0.723994244368116,0.155794537990682,1.51189113535872,0.289471593481213,0.0205643995278843,3.69600011966455,2.51750864744256,0.124478615808852
32,10,RCE,rce5,3.79032368044935,5,0.882641997784887,3.79998033238273,1.65723755527855,0.618826338525979,0.220706761078297,27.5769670351559,0.226704054054054,0.0381897959183673,4.82679216394128,2.78604821122238,0.124042712950697
33,10,RCE,rce5,5.43454844065277,3,0.94471121742586,2.65863287341347,0.967672767542037,0.0798473186004527,0.176776695296637,2.43960960423064,0.0034810744810744,0.01425,0.101046260902203,2.10914434535451,0.0516708964816835
34,10,RCE,rce5,4.00459611003284,2,0.99716405058264,1.99217298354752,0.951851851851852,0.0196891191709845,0.742230347349177,0.244625925925926,0.0003740932642487,0.301345521023766,0.575601341487614,2.92019081785087,0.139030863689059
35,10,RCE,rce5,4.02375199511291,3,0.887504842517515,2.46856820107314,1.35083881152798,0.677279428512346,0.67501369014454,41.6934585339285,0.235775616083009,0.208380952380952,2.1006936216771,2.55016912687864,0.0156515333145143
36,10,RCE,rce5,4.02050874012811,3,0.993216922228458,2.95480370797556,0.939466011867565,0.615652649448342,0.258910544253365,5.98488610332793,0.173089537712895,0.0466561302681992,0.473686605842492,1.50008407741325,0.0783349143152891
37,10,RCE,rce5,4.83289068036115,2,0.898317954682582,1.758060827807,0.983836639627339,0.400998336106489,0.869653767820774,48.2070115051,0.0483202995008319,0.371342158859471,1.57782787697862,3.28576573946387,0.0331475551063665
38,10,RCE,rce5,3.00322616478,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,10,RCE,rce5,3.98665971174334,3,0.904039889421752,2.4797580269893,1.01640706643013,0.516873493016168,0.202573321079611,3.94259032812182,0.14560122324159,0.0300930303030303,0.876324649227547,1.68742674474562,0.106963151812649
40,10,RCE,rce5,3.57158678407766,3,0.936576811078821,2.65935342198365,1.15914597403807,0.195848204174099,0.210221862693488,42.921921385715,0.0091288515406162,0.0288876423593405,0.231711791001513,2.84563342211433,0.0538986028025226
41,10,RCE,rce5,4.93674324816201,2,0.999420241060864,1.99839407277275,0.735493372606775,0.29557157569516,0.086269744835966,0.918263475699558,0.0424145211122554,0.0030625759416767,0.0411903088660423,1.34197865554651,0.0425770001119293
42,10,RCE,rce5,3.0025022387973,2,0.997294381646235,1.99253112033195,0.968667890945049,0.364741641337386,0.0269896193771627,33.2117473089419,0.0437689969604863,0.0005262975778546,0.0582058130842136,2.85488074094205,0.043504186087646
43,10,RCE,rce5,9.8795714922839,2,0.641428046272628,1.37524353465531,0.990271457712224,0.70197486535009,0.0182926829268293,3.12480158481092,0.274472172351885,5.48780487804879e-05,0.0262661274555663,3.13072714495501,0.0062006558881947
44,10,RCE,rce5,3.99868167892238,3,0.532430446661846,1.44444270943708,0.866589822002946,0.358220408441379,0.297065179399547,33.9712371709848,0.0421751183231913,0.0594201320132013,0.157955546246055,2.25160672541794,0.0402451889977809
45,10,RCE,rce5,5.04515857350068,2,0.883153311895095,1.72777053783519,0.897009966777409,0.0247933884297521,0.603982300884956,0.2421926910299,0.0005578512396694,0.164887168141593,0.135849473419002,2.06092905050545,0.0202334405494176
46,10,RCE,rce5,6.00086362929919,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,10,RCE,rce5,6.38430628370205,2,0.777671244142895,1.54796206993881,0.23838630806846,0.177304964539007,0.33112582781457,0.139455990220049,0.0132978723404255,0.033112582781457,0.0039743519161832,0.373732405711464,0.251851841938831
48,10,RCE,rce5,6.05715957089205,4,0.616763516794145,1.75431898242876,1.053159265308,0.458340094369247,0.259328251287881,2.51886701893439,0.115384046426946,0.0213186119873817,0.511110160927384,2.40533637594766,0.0627000974120605
49,10,RCE,rce5,7.57160783379287,3,0.879978224604187,2.39655104686334,1.14625848377947,0.683676036700457,0.909242072730083,2.8844671525458,0.198027275111461,0.244709459459459,2.50714130216538,2.15104284437444,0.095441451167791
50,10,RCE,rce5,6.27116275963738,3,0.67512873593048,1.73904334184618,0.625118701694491,0.34506004324563,0.785904999296857,0.719674328808447,0.0727495908346972,0.258793953858393,0.135065032653422,1.20630505733966,0.0190056003322102
51,10,RCE,rce5,5.6995193129682,2,0.742774495051102,1.49831636994928,0.696287964004499,0.442307692307692,0.746031746031746,0.431002249718785,0.13225,0.26297619047619,0.351783009593554,1.24125184636567,0.0142954549379093
52,10,RCE,rce5,3.01863863942466,3,0.920052680049299,2.60011896795301,1.21164147221394,0.068671018511591,0.102072538051921,12.9924642561205,0.0030746421267893,0.0082273814549036,0.0615252865585047,2.00135437858038,0.263253783906597
53,10,RCE,rce5,4.96849104153063,4,0.841157934741493,2.71786549826227,1.24628087641286,0.710148826880106,0.962121812152244,6.87880546147333,0.202102776044916,0.423960698689956,6.66490618450382,2.76033495143321,0.12494323462287
54,10,RCE,rce5,6.06978301610757,2,0.368888879628083,1.15150148796104,0.835315645013724,0.434869739478958,0.0090744101633393,1.90660795974382,0.0943667334669339,2.26860254083485e-05,0.0002780375646365,0.955900372065895,0.105658574146937
55,10,RCE,rce5,6.03198184192234,2,0.962844845456922,1.90283322849404,0.912858773862942,0.936193619361936,0.826893353941267,15.6924987520909,0.398350385038504,0.221193972179289,1.48770235891586,2.25656839716874,0.0092444443876542
56,10,RCE,rce5,7.27440758134964,3,0.946014411929866,2.70868654791908,1.06691603638528,0.224281101229015,0.660130911945328,10.2937357808987,0.0293093058733791,0.184186645636172,1.14898326764647,2.2089751705499,0.159996546204792
57,10,RCE,rce5,5.94185559962047,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,10,RCE,rce5,3.97221631423432,2,0.660962335144209,1.39680729760547,0.453678474114442,0.441690962099125,0.11323155216285,2.11504904632153,0.133832361516035,0.0100776081424936,0.0137395793573953,0.699691955103695,0.0019463815452549
59,10,RCE,rce5,5.05591673152387,3,0.641030849159011,1.67524654561437,1.1878627862192,0.533283938518454,0.444025411334561,23.2907334289195,0.115463054187192,0.095030428769018,0.0810735859597554,1.19830729164171,0.105592385815513
60,10,RCE,rce5,9.23277079951064,3,0.582257943436122,1.61125614018956,1.11437703435385,0.501804451684126,0.431118033921164,7.24487224317221,0.14059263681592,0.0444211994421199,0.175661531589936,1.47084496285188,0.0292345268865236
61,10,RCE,rce5,4.01060384940823,3,0.994414804041209,2.96398868986305,1.3494552768525,0.368279408102934,0.310942143386835,26.8947853386598,0.0710699745547074,0.066744889747304,2.51210813386726,3.11453294657705,0.0890963641200326
62,10,RCE,rce5,2.99585474812164,2,0.784992088764158,1.55892731122089,0.811312607944732,0.0293453724604966,0.100167879127028,1.52445639032815,0.0007629796839729,0.008965025181869,0.0099056716213111,1.42953016555397,0.254727914386941
63,10,RCE,rce5,2.99851575971985,3,0.935820967998544,2.64091603053435,1.06158708311234,0.0901740998657859,0.316517511212771,0.651011348336218,0.0073561778432817,0.0687925566343042,0.339330075393953,1.69973866206006,0.141381647214401
64,10,RCE,rce5,3.88906074162539,2,0.973737376458756,1.9301549043238,0.981426900584795,0.624831309041835,0.101302460202605,20.5883735204678,0.144648448043185,0.0070911722141823,0.491217313729026,3.18268008976922,0.0392070144915797
65,10,RCE,rce5,6.06957470920549,3,0.603602065698698,1.66859088387751,1.25477249518566,0.273229613637884,0.786945116039133,3.48951491452349,0.0522580952380952,0.265052959501558,1.01847140578098,2.41517449188211,0.0332280560651132
66,10,RCE,rce5,4.01162311068155,2,0.547922365953146,1.28383244133145,0.993408787481507,0.82039911308204,0.306577480490524,41.0243059922301,0.303547671840355,0.042154403567447,0.520819997294141,2.94857613088365,5.82194281668578e-05
67,10,RCE,rce5,4.08667067915866,4,0.977928813600584,3.75590044999541,1.3267547272813,0.347676307620781,0.283865775303218,6.37748757935413,0.0809888059701492,0.0350320586543991,0.870894604525399,2.17649132034218,0.158105682762848
68,10,RCE,rce5,3.66400276763594,2,0.497039937729996,1.24117863227876,0.593330014932802,0.342443729903537,0.640473627556512,0.7072493777999,0.0729405144694534,0.190540904198062,0.0485934399089398,0.817900660448631,0.002498869077543
69,10,RCE,rce5,5.13335453178167,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,10,RCE,rce5,3.94267024172675,2,0.647727492460629,1.38209533026857,0.9352648733084,0.0693333333333334,0.451235370611183,29.1190041980204,0.0018026666666666,0.0782893368010403,0.0265861981543252,1.95308340494767,0.0034466421481292
71,10,RCE,rce5,9.50485632262906,2,0.399382082424598,1.17077929530586,0.881516587677725,0.158083832335329,0.806635071090047,0.163962085308057,0.0208670658682635,0.343223222748815,0.119035625550941,1.27790881646646,0.0020019729986543
72,10,RCE,rce5,3.14237954129978,3,0.536319592591924,1.46735872338593,1.13232246161583,0.536700811620431,0.434683588464168,43.074396291813,0.160826666666667,0.112614093959732,0.310494849189133,1.71373252612643,0.0760678515441501
73,10,RCE,rce5,3.0043863162588,3,0.895095695457765,2.50740158568393,1.37781281886782,0.0694453653101493,0.113368093906782,54.4736744612883,0.0042005357826253,0.0103075644222776,0.273598867932027,2.90080819988711,0.11677509119024
74,10,RCE,rce5,3.98301849256446,2,0.691142559640716,1.43204205324315,0.607142857142857,0.0304280556988138,0.283739302172482,0.0309642857142857,0.000897627643115,0.0611458196181698,0.0251284954718343,0.984091435852079,0.0134256229901513
75,10,RCE,rce5,4.13837236710658,2,0.604869655133096,1.33729854510251,0.870599429115129,0.184840425531915,0.133951137320977,0.796598477640343,0.0256928191489362,0.0106491154170177,0.0354477263453278,1.50387732682216,0.0137859536370859
76,10,RCE,rce5,3.99811401836398,3,0.937874339434682,2.62042088854248,0.728851488372248,0.211143618986481,0.341901822834448,0.446936872688854,0.0332430338250633,0.0693588014981273,0.736464752673737,1.79351715850954,0.033798516170663
77,10,RCE,rce5,6.00052615477056,3,0.948590784336205,2.71423960503154,0.626192204798107,0.24335642620625,0.869208283547139,0.641241473026226,0.0410805702386673,0.30598683127572,0.43860438788374,1.36429854947192,0.0632123456791236
78,10,RCE,rce5,2.99332346812474,2,0.450066658096438,1.20557316869681,0.479099678456592,0.0379476215927311,0.0646766169154229,0.107078778135048,0.0013471405665419,0.0037835820895522,0.0005393977954318,0.490668725174762,0.270291460489775
79,10,RCE,rce5,5.01758321442696,2,0.902580373306028,1.76680958635902,0.817207856623239,0.0703517587939698,0.393708293612965,5.04911874214668,0.0009849246231155,0.0813007626310772,0.0197448012987211,1.58218569593139,0.0304843874671613
80,10,RCE,rce5,3.99330195215202,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,10,RCE,rce5,3.00566592765967,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,10,RCE,rce5,6.59276396865398,2,0.896778912263787,1.75492768144652,0.971804153172033,0.518029903254178,0.413010590015129,22.3072784339874,0.152559806508355,0.0563759455370651,0.921234615463461,2.85320143769338,0.0333593258957647
83,10,RCE,rce5,5.22343586906306,4,0.871434693036481,2.97168382676976,1.39256173142347,0.502406778306651,0.320873045119634,8.30910792636677,0.116109782608696,0.0671296012269938,1.53208573744051,2.07339373662861,0.140937304245472
84,10,RCE,rce5,4.00400760323306,3,0.796880184849316,2.02574397301176,1.14757903279751,0.573840893146033,0.355625634631174,7.76729818017407,0.176830540037244,0.0615906913073237,0.398027600800161,1.75840343551937,0.131719824217059
85,10,RCE,rce5,5.00203107287594,2,0.998635964158572,1.99622641509434,0.995951417004049,0.828096118299445,0.0487514863258026,7.35012145748988,0.370987060998152,0.0009994054696789,1.12080195766555,4.50122912043938,0.0472511696129108
86,10,RCE,rce5,2.99772210797398,2,0.952485724589989,1.87768317938266,0.984741818610268,0.282647584973166,0.0438921205711264,16.4604518689799,0.0446583184257603,0.0018215230037017,0.294567189839282,3.37592310049821,0.0238182822872811
87,10,RCE,rce5,4.03483982063672,3,0.8596729572526,2.29485834207765,0.853755468033131,0.612576186223284,0.103375216834081,28.3407845914241,0.162357986646122,0.0061233275159976,0.43780904444309,2.50777569439194,0.113150005441316
88,10,RCE,rce5,6.13464564320065,4,0.974144812116081,3.73701575938083,1.18136892785002,0.416860908739522,0.204363946812164,5.97609855207847,0.108086816720257,0.0116523297491039,1.70839957762499,3.60292368814919,0.0869849178537831
89,10,RCE,rce5,3.00510958827847,2,0.987692508895803,1.96654275092937,0.857303244639048,0.137648131267092,0.483433734939759,6.54636757606377,0.0103924339106655,0.155182228915663,0.211040731624183,1.85058710584685,0.0365935334928235
90,10,RCE,rce5,4.01753767868336,4,0.97675914661107,3.75870399317891,1.38306328088837,0.537088344951786,0.647099239909967,53.8997264572797,0.145818496538081,0.194712903225806,9.09611901088917,3.71518973822973,0.0572967537179816
91,10,RCE,rce5,4.24932107231741,4,0.756758346227963,2.44687045123726,1.42034827840887,0.208208654732874,0.410471883500777,39.1943423461969,0.0286332323996972,0.0981016530699871,0.852768006137729,3.24104400279949,0.215466680921659
92,10,RCE,rce5,4.34621305874305,5,0.706226331692552,2.56395348837209,1.6592186606508,0.207605872559833,0.364716346960178,42.895696474001,0.0301270386266094,0.0780283668598704,1.00772857561841,3.30678748194698,0.21125482485032
93,10,RCE,rce5,7.02756988084218,2,0.599314237309809,1.33179190751445,0.997497733917195,0.0173824130879346,0.665745856353591,38.9687452220761,0.0002955010224948,0.160444751381215,0.0797829514942429,3.68028958860808,0.13093203244176
94,10,RCE,rce5,5.9945155921455,3,0.959136219539646,2.76244130281184,1.22781370433789,0.593284585913728,0.767164882280266,21.4946343365711,0.175638966764196,0.262187594441036,5.04194015150436,3.03131900211966,0.0864651350913204
95,10,RCE,rce5,5.53288421160792,3,0.873455314464691,2.30902011295796,1.17520968106814,0.318957108056645,1.01752203848396,22.9602914922994,0.076586099104245,0.212081319078305,4.3124737927821,4.04134615609863,0.0456975664323363
96,10,RCE,rce5,4.01514543456383,4,0.884864194248268,3.23808254096918,1.57291673177768,0.547246075237612,0.332378078748478,22.5133482975317,0.175298106116905,0.0653035403009566,4.43330755848096,3.34136448488715,0.0868701532251218
97,10,RCE,rce5,9.03160430796915,3,0.806329460877018,2.12265712268327,1.27941561348684,0.344867429880979,0.880853999939859,40.5439809207789,0.0543926706559476,0.298536734241259,2.26090112152398,3.20374562422997,0.0999142899792314
98,10,RCE,rce5,3.97438091277488,3,0.968770961336716,2.82049984101749,1.08645636577113,0.664027140541704,0.367639051396055,5.99251223611421,0.231329117463303,0.0835558685157427,1.50320581875528,2.16297433538412,0.161476512723475
99,10,RCE,rce5,2.98384750259175,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,10,RCE,rce5,3.01041168314705,2,0.152406998923868,1.04492113564669,0.749113475177305,0.0077432143631464,0.0702121956423034,0.0759601063829787,5.80741077235983e-05,0.0045058676553448,3.37234614853024e-05,0.241129680838429,0.0174825114181331
101,10,RCE,rce5,3.36000297905344,3,0.894994038189935,2.49555629213296,1.10739531042771,0.489284354923401,0.226583238381718,15.7842049607119,0.163217572921861,0.0348636004293433,1.22285296707856,2.47710296929224,0.140890880223473
102,10,RCE,rce5,4.97977491033797,2,0.478723511385963,1.22688746903116,0.981658798149075,0.204928826738572,0.518011822897816,4.93144150520573,0.0334853702890826,0.166817937386898,0.298522131401594,2.22552709734879,0.0028697179459418
103,10,RCE,rce5,5.25696435927533,5,0.936284289018549,4.28647485883302,1.39004282969706,0.454574344288285,0.664948361697468,22.3279583955892,0.100007752582773,0.212327888215572,4.19457081733028,2.93439887959206,0.218756234637457
0,20,RU,ru,8.0487394867117,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,RU,ru,3.99391629436886,2,0.568700866937075,1.3025958930647,0.596805672743389,0.10989010989011,0.0973298880275624,20.8956586169279,0.0043956043956044,0.0054991386735572,0.0152719175203833,1.40086294749354,0.0008467904635066
2,20,RU,ru,3.00301826558075,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20,RU,ru,13.2146106463641,3,0.508994963100703,1.41856540084388,0.518747145563705,0.72909244389436,0.883196459548593,16.7110231239936,0.102594127806563,0.331515294117647,0.427424636778155,1.57337104161118,0.174127586836383
4,20,RU,ru,6.98309780586872,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20,RU,ru,4.01060967699145,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20,RU,ru,8.09729721153047,2,0.995938607631596,1.98881292728403,0.588031083602041,0.239332096474954,0.104545454545455,13.9942577431032,0.0154369202226345,0.0024045454545454,0.0362147091915376,1.3999955383884,0.0271618763609315
7,20,RU,ru,5.01836226134643,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20,RU,ru,5.03095620253006,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20,RU,ru,10.1264884062171,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20,RU,ru,3.00006139565237,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,RU,ru,4.02213326161834,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20,RU,ru,3.00538066634951,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20,RU,ru,5.0048201922347,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
