biome,N,ncom,init,frt,srichness,isimpson
med,50,870,49,13.2275133,1,1.0
med,50,870,50,13.2978725,1,1.0
med,50,870,51,12.3152714,1,1.0
med,50,870,52,12.7877235,1,1.0
med,50,871,1,11.037528,2,1.3797554918875523
med,50,871,2,11.8764849,2,1.2224573540362706
med,50,871,3,11.0864744,3,1.3897887837973488
med,50,871,4,11.4942532,2,1.3018235341568032
med,50,871,5,10.9409189,2,1.4137282355344338
med,50,871,6,10.8932467,2,1.4084025569810923
med,50,871,7,11.1856823,2,1.3520210573314313
med,50,871,8,11.037528,2,1.3711089836449333
med,50,871,9,11.363636,2,1.3073150132347686
med,50,871,10,11.3122168,2,1.3189512878813576
med,50,871,11,11.363636,3,1.3464866455142963
med,50,871,12,11.4678898,2,1.2880676577092809
med,50,871,13,11.261261,2,1.3116969373913758
med,50,871,14,11.8203306,3,1.227332129708374
med,50,871,15,11.7370892,2,1.2498570931342223
med,50,871,16,11.8203306,2,1.2264550139516384
med,50,871,17,11.210762,3,1.3664828113618748
med,50,871,18,11.4416475,3,1.3127335289405997
med,50,871,19,11.2359552,2,1.3362154861978277
med,50,871,20,11.261261,2,1.3484351835871882
med,50,871,21,11.4416475,2,1.3005632492425643
med,50,871,22,11.1607141,2,1.3559437790698332
med,50,871,23,12.3152714,2,1.1630902390108213
med,50,871,24,11.6009283,2,1.269093841117795
med,50,871,25,10.5263157,2,1.4877425643656819
med,50,871,26,11.7096014,2,1.256482590237409
med,50,871,27,11.210762,2,1.3434851426285368
med,50,871,28,11.2866821,2,1.3439106572007173
med,50,871,29,11.7370892,2,1.2461987334315174
med,50,871,30,11.2866821,2,1.33278629220534
med,50,871,31,11.5740738,2,1.2745183037252477
med,50,871,32,11.6279068,2,1.2689383704225319
med,50,871,33,11.8764849,2,1.2329813707882682
med,50,871,34,11.5473442,2,1.3053217664312966
med,50,871,35,11.6822433,3,1.295897287492044
med,50,871,36,11.3895216,2,1.320537504634581
med,50,871,37,10.7066383,3,1.4571344285696533
med,50,871,38,11.6822433,3,1.2981222131747239
med,50,871,39,11.9617224,2,1.2243782352851493
med,50,871,40,11.7647057,2,1.231086996729609
med,50,871,41,11.3378687,3,1.312366682863559
med,50,871,42,11.210762,2,1.361080710863722
med,50,871,43,11.1358576,3,1.3648273625603342
med,50,871,44,11.6009283,3,1.2607659669199625
med,50,871,45,11.1358576,2,1.3697714605633793
med,50,871,46,11.5207376,2,1.2744085407329877
med,50,871,47,11.4942532,3,1.285496779660176
med,50,871,48,11.4155254,2,1.3060981746817235
med,50,871,49,11.7370892,3,1.3277950337674431
med,50,871,50,11.5740738,3,1.2907515165284866
med,50,871,51,11.363636,2,1.3260521727975774
med,50,871,52,11.6550121,2,1.2628812824768114
med,50,872,1,25.9067364,2,1.5378415178561033
med,50,872,2,22.3214283,4,2.670238051528846
med,50,872,3,26.8817196,2,1.5667254728378377
med,50,872,4,26.1780109,2,1.5257605081168493
med,50,872,5,25.9067364,2,1.5684814461308083
med,50,872,6,27.3224049,2,1.6822758535990778
med,50,872,7,27.0270271,2,1.6221316723954542
med,50,872,8,26.041666,2,1.5237171991313108
med,50,872,9,25.9067364,2,1.5414615152172002
med,50,872,10,26.4550266,2,1.5446655269472915
med,50,872,11,20.5761318,3,2.8717130402355737
med,50,872,12,27.173914,2,1.6281296716928497
med,50,872,13,25.3807106,2,1.5065343051139721
med,50,872,14,27.173914,2,1.671406806755424
med,50,872,15,27.0270271,2,1.6214416889052163
med,50,872,16,27.9329605,2,1.6860010884192917
med,50,872,17,26.7379684,2,1.6064054839561426
med,50,872,18,25.3807106,2,1.5147079294885282
med,50,872,19,28.0898876,2,1.7159833864236536
med,50,872,20,25.2525253,3,1.5313079135978107
med,50,872,21,27.0270271,2,1.6161371764468941
med,50,872,22,25.9067364,2,1.543626725580828
med,50,872,23,25.6410255,2,1.4786860810586553
med,50,872,24,27.0270271,2,1.5903384215999632
med,50,872,25,26.7379684,2,1.5473358302284201
med,50,872,26,27.0270271,2,1.5960562452329365
med,50,872,27,27.6243095,2,1.6579708434441516
med,50,872,28,26.7379684,2,1.6341810743010943
med,50,872,29,27.6243095,2,1.6586728784261082
med,50,872,30,27.6243095,2,1.6487700688578537
med,50,872,31,26.5957451,2,1.557760022701463
med,50,872,32,26.5957451,2,1.6242596150685211
med,50,872,33,26.5957451,2,1.5848850517236033
med,50,872,34,26.3157902,2,1.539349017550197
med,50,872,35,27.173914,2,1.6412094146852387
med,50,872,36,26.041666,2,1.5618553700001971
med,50,872,37,25.2525253,2,1.475990302450593
med,50,872,38,27.0270271,2,1.629993563733717
med,50,872,39,27.3224049,2,1.619824715977251
med,50,872,40,27.173914,2,1.596341742804499
med,50,872,41,27.173914,2,1.6281522849905559
med,50,872,42,26.041666,2,1.553419357203526
med,50,872,43,26.5957451,2,1.6106341085178513
med,50,872,44,26.4550266,2,1.60627301699998
med,50,872,45,26.041666,2,1.558245315401381
med,50,872,46,26.041666,2,1.4856916780357918
med,50,872,47,26.4550266,2,1.5505849814977486
med,50,872,48,26.7379684,2,1.628885407486632
med,50,872,49,26.7379684,2,1.6181198960795935
med,50,872,50,24.6305428,2,1.410694758257476
med,50,872,51,24.6305428,2,1.49799901063919
med,50,872,52,26.4550266,2,1.5745221332626302
med,50,873,1,66.6666641,2,1.6891936629587065
med,50,873,2,67.5675659,2,1.6972614498747982
med,50,873,3,64.9350662,2,1.6071351403688021
med,50,873,4,64.102562,2,1.613916057549534
med,50,873,5,67.5675659,2,1.6047258718900652
med,50,873,6,65.7894745,2,1.6905787970587727
med,50,873,7,65.7894745,2,1.5778259433425437
med,50,873,8,62.5,2,1.5307060153242364
med,50,873,9,65.7894745,2,1.617263203759332
med,50,873,10,69.4444427,2,1.7420039571811066
med,50,873,11,68.4931488,2,1.7038727124429909
med,50,873,12,69.4444427,2,1.7102439613637437
med,50,873,13,65.7894745,2,1.692306747691448
med,50,873,14,67.5675659,2,1.694381025894324
med,50,873,15,69.4444427,2,1.7284108907050382
med,50,873,16,64.9350662,2,1.6258883862410132
med,50,873,17,64.9350662,2,1.651000994589165
med,50,873,18,69.4444427,2,1.74537827682078
med,50,873,19,65.7894745,2,1.6015665827358267
med,50,873,20,63.2911377,2,1.5444323369754749
med,50,873,21,62.5,2,1.5765085186197025
med,50,873,22,66.6666641,2,1.647482547972289
med,50,873,23,67.5675659,2,1.672926443153942
med,50,873,24,63.2911377,2,1.581465599360212
med,50,873,25,64.9350662,2,1.6349805771238357
med,50,873,26,64.102562,2,1.6016399141195183
med,50,873,27,64.102562,2,1.5600619091688812
med,50,873,28,64.102562,2,1.5793046390215928
med,50,873,29,66.6666641,2,1.7053462067458949
med,50,873,30,68.4931488,2,1.6973556712032036
med,50,873,31,64.9350662,2,1.6209130008135164
med,50,873,32,64.9350662,2,1.6508469793262048
med,50,873,33,68.4931488,2,1.7212599675199314
med,50,873,34,62.5,2,1.507626072465787
med,50,873,35,65.7894745,2,1.6049826382507966
med,50,873,36,64.9350662,2,1.617288098580059
med,50,873,37,70.4225388,2,1.7051770974516722
med,50,873,38,66.6666641,2,1.6434209386154834
med,50,873,39,68.4931488,3,1.7821028673604673
med,50,873,40,65.7894745,2,1.6139977155340854
med,50,873,41,70.4225388,2,1.7639103346286404
med,50,873,42,65.7894745,2,1.631115394021854
med,50,873,43,64.9350662,2,1.600721754239541
med,50,873,44,70.4225388,2,1.7405761987210076
med,50,873,45,70.4225388,2,1.7619644942573653
med,50,873,46,68.4931488,2,1.701125890350827
med,50,873,47,64.9350662,2,1.636741829671586
med,50,873,48,66.6666641,2,1.6772775290763404
med,50,873,49,70.4225388,2,1.8118737646732337
med,50,873,50,62.5,2,1.5800235738131982
med,50,873,51,64.9350662,3,1.6527348766832624
med,50,873,52,64.102562,2,1.591238636675855
med,50,874,1,36.4963493,3,1.8679360068074133
med,50,874,2,44.2477875,2,1.997340850427398
med,50,874,3,43.103447,2,1.9999997149013986
med,50,874,4,51.0204086,2,1.9295664843212121
med,50,874,5,35.7142868,2,1.78327003380318
med,50,874,6,37.3134346,2,1.9007072750505623
med,50,874,7,51.0204086,3,1.9774380164299812
med,50,874,8,41.3223152,2,1.9844591979365216
med,50,874,9,32.4675331,2,1.53434517193835
med,50,874,10,40.6504059,2,1.971310075689332
med,50,874,11,47.1698112,2,1.9504200723718783
med,50,874,12,51.0204086,2,1.9038904202520914
med,50,874,13,42.3728828,2,1.995867177719101
med,50,874,14,36.4963493,2,1.8107045080262558
med,50,874,15,32.051281,2,1.5149332122735022
med,50,874,16,40.6504059,2,1.9838485497573124
med,50,874,17,39.0625,2,1.9498201788746472
med,50,874,18,40.3225822,2,1.9788796938245543
med,50,874,19,45.0450439,2,1.9988321834756384
med,50,874,20,37.5939865,2,1.8341686773460644
med,50,874,21,43.47826,2,1.9961909620990028
med,50,874,22,41.3223152,2,1.9962632694574514
med,50,874,23,41.6666679,2,1.9873331915856078
med,50,874,24,41.6666679,2,1.9990575317946733
med,50,874,25,44.6428566,2,1.9925692705572478
med,50,874,26,42.3728828,2,1.9995252516876738
med,50,874,27,43.47826,2,1.999814621680785
med,50,874,28,42.0168076,2,1.9904691710992901
med,50,874,29,46.2962952,2,1.9869061853938166
med,50,874,30,39.370079,2,1.9563786235521285
med,50,874,31,43.8596497,3,2.092032038957434
med,50,874,32,43.103447,2,1.9995353938981555
med,50,874,33,44.2477875,2,1.9957089872837335
med,50,874,34,37.3134346,2,1.86603857311494
med,50,874,35,44.2477875,2,1.9926296650137905
med,50,874,36,45.0450439,2,1.9921430331584786
med,50,874,37,36.4963493,2,1.9356636932875437
med,50,874,38,38.7596893,2,1.953669477454887
med,50,874,39,40.0,2,1.9680934884515544
med,50,874,40,39.0625,2,1.9640819186974088
med,50,874,41,45.8715591,3,1.9929478185268308
med,50,874,42,33.5570488,2,1.6658099506758655
med,50,874,43,42.0168076,2,1.9939104357532118
med,50,874,44,34.9650345,2,1.732722228496429
med,50,874,45,42.3728828,2,1.9860759713058997
med,50,874,46,40.9836082,2,1.9805196255128847
med,50,874,47,44.2477875,2,1.9959338794695973
med,50,874,48,39.6825409,2,1.9767726294570072
med,50,874,49,44.2477875,2,1.998722357156519
med,50,874,50,39.370079,2,1.9722355691348774
med,50,874,51,44.6428566,2,1.9980364426409858
med,50,874,52,39.370079,2,1.9704180839591574
med,50,875,1,20.0803204,3,2.4947312488512607
med,50,875,2,19.0839691,3,2.4079251645677453
med,50,875,3,20.9205017,3,2.494219054425158
med,50,875,4,20.7468872,3,2.51877018724415
med,50,875,5,19.8412704,3,2.4689598162279873
med,50,875,6,19.53125,3,2.4346749894318735
med,50,875,7,19.53125,3,2.442661606031175
med,50,875,8,20.0803204,3,2.482765744566404
med,50,875,9,19.1570873,3,2.4416858607622194
med,50,875,10,19.3050194,3,2.432885103847311
med,50,875,11,19.9203186,3,2.470442941369034
med,50,875,12,19.0114059,3,2.422649391696922
med,50,875,13,19.53125,3,2.4474396736295083
med,50,875,14,20.3252029,3,2.488705351286697
med,50,875,15,20.6611576,3,2.5075005402580404
med,50,875,16,20.1612911,3,2.474992021227552
med,50,875,17,20.1612911,3,2.4652521859089114
med,50,875,18,18.4501839,3,2.3726369741815847
med,50,875,19,19.3798447,3,2.4544751294588147
med,50,875,20,19.2307701,3,2.445203849206102
med,50,875,21,19.53125,3,2.443683031748176
med,50,875,22,19.762846,3,2.472776686275097
med,50,875,23,19.0114059,3,2.41342575978844
med,50,875,24,20.4081631,3,2.4785883780136917
med,50,875,25,19.4552536,3,2.455911667639949
med,50,875,26,20.6611576,3,2.4622598197062917
med,50,875,27,20.0803204,3,2.4803834466300074
med,50,875,28,19.3050194,3,2.452502928865288
med,50,875,29,19.3798447,3,2.4689782258599706
med,50,875,30,19.8412704,3,2.4760455202821694
med,50,875,31,19.9203186,3,2.484087559143258
med,50,875,32,20.6611576,3,2.4965642355008155
med,50,875,33,19.3050194,3,2.4410117885913385
med,50,875,34,19.8412704,3,2.4638146848444458
med,50,875,35,19.762846,3,2.4650676323295078
med,50,875,36,19.9203186,3,2.4748965977476813
med,50,875,37,19.53125,3,2.453141923412105
med,50,875,38,19.3798447,3,2.4381058119632444
med,50,875,39,19.6078434,3,2.464262773234598
med,50,875,40,19.6078434,3,2.4651468397579133
med,50,875,41,20.2429142,3,2.501336093764283
med,50,875,42,19.6078434,3,2.4694828158870066
med,50,875,43,20.3252029,3,2.4924542292636827
med,50,875,44,19.6078434,3,2.4425676572473733
med,50,875,45,20.6611576,3,2.5042143955205116
med,50,875,46,18.6567173,3,2.419624451589594
med,50,875,47,19.3050194,3,2.432756467403333
med,50,875,48,19.3798447,3,2.4311726958646704
med,50,875,49,19.3798447,3,2.437607742968984
med,50,875,50,20.2429142,3,2.482301809502999
med,50,875,51,19.1570873,3,2.436237272744217
med,50,875,52,19.9203186,3,2.462346636330979
med,50,876,1,24.8756218,3,2.379931750368476
med,50,876,2,22.3214283,4,3.4830792583836807
med,50,876,3,22.421524,4,3.424055134355633
med,50,876,4,22.522522,4,3.4296984862652455
med,50,876,5,22.522522,4,3.501427140057699
med,50,876,6,22.3214283,4,3.5237302581795076
med,50,876,7,22.1238937,4,3.4381209337120566
med,50,876,8,22.421524,4,3.32473502456546
med,50,876,9,23.8095245,4,3.1091024384183443
med,50,876,10,22.9357796,4,3.359369983867292
med,50,876,11,25.0,4,2.6255177557558182
med,50,876,12,24.0384617,4,3.0296844725924292
med,50,876,13,24.2718449,4,2.586663973470983
med,50,876,14,23.0414753,4,3.3301626936647177
med,50,876,15,23.9234447,4,2.7868370337667203
med,50,876,16,25.0,4,2.5064352173707762
med,50,876,17,21.0084038,4,3.0769083900300664
med,50,876,18,22.727272,4,3.4732971980966534
med,50,876,19,24.5098038,4,2.5539502015654607
med,50,876,20,23.5849056,4,2.760944144294904
med,50,876,21,23.2558136,4,3.3582456105859766
med,50,876,22,23.3644867,4,3.3137201128657843
med,50,876,23,23.3644867,5,3.1672703519865473
med,50,876,24,21.8340607,4,3.530669676334476
med,50,876,25,23.1481476,4,3.2364136162123747
med,50,876,26,22.2222214,4,3.573982954846174
med,50,876,27,22.1238937,4,3.5644099115921515
med,50,876,28,23.5849056,4,2.548616225300365
med,50,876,29,23.2558136,4,3.367614251800906
med,50,876,30,23.0414753,4,2.6691381348459315
med,50,876,31,21.3675213,4,3.1891632295294365
med,50,876,32,23.5849056,4,2.70324847608405
med,50,876,33,23.696682,4,3.1823599105680076
med,50,876,34,22.522522,4,3.4960799897633628
med,50,876,35,23.2558136,4,2.8228382268706427
med,50,876,36,23.0414753,4,3.217976218365313
med,50,876,37,24.2718449,4,2.289580907744022
med,50,876,38,25.3807106,4,2.458948396297103
med,50,876,39,22.026432,4,3.2879639612336637
med,50,876,40,23.1481476,4,2.9639280532250454
med,50,876,41,22.6244335,4,3.32593473906796
med,50,876,42,23.3644867,4,3.213263654318274
med,50,876,43,24.0384617,4,2.837716827795865
med,50,876,44,23.2558136,4,3.3641655624979534
med,50,876,45,23.0414753,5,3.0797769887343462
med,50,876,46,22.727272,4,3.346858419681785
med,50,876,47,23.8095245,4,3.1428162540352718
med,50,876,48,23.1481476,4,2.789137713780474
med,50,876,49,23.8095245,4,2.7296567248022905
med,50,876,50,22.522522,4,3.503625414596971
med,50,876,51,22.3214283,4,3.527025858824837
med,50,876,52,23.0414753,4,3.2928404422037625
med,50,877,1,54.3478279,3,1.986225558113758
med,50,877,2,53.1914902,3,1.8747763159614632
med,50,877,3,53.1914902,3,1.832679744643847
med,50,877,4,54.3478279,3,1.9242934177861333
med,50,877,5,54.9450531,3,1.9930619483270178
med,50,877,6,54.3478279,3,1.9229699135134175
med,50,877,7,53.7634392,3,1.8233774357999533
med,50,877,8,53.1914902,3,1.8762610421600423
med,50,877,9,53.7634392,3,1.8881776306078175
med,50,877,10,54.9450531,3,2.0442748879898542
med,50,877,11,53.1914902,3,1.914108395701892
med,50,877,12,54.3478279,3,1.973907644755493
med,50,877,13,55.5555573,3,1.87609764135594
med,50,877,14,54.9450531,3,1.9396083461351363
med,50,877,15,52.6315804,3,1.929535749119741
med,50,877,16,53.7634392,3,1.9560994877354987
med,50,877,17,53.7634392,3,1.8996640229473185
med,50,877,18,53.1914902,3,1.9142553105833482
med,50,877,19,54.3478279,3,1.9178728168914667
med,50,877,20,53.1914902,3,1.906585731479103
med,50,877,21,55.5555573,3,1.874191428302643
med,50,877,22,54.3478279,3,1.9679342647332936
med,50,877,23,53.7634392,3,1.9436946888162763
med,50,877,24,54.9450531,3,1.9303937828064759
med,50,877,25,54.3478279,3,1.8832305846195863
med,50,877,26,53.7634392,3,1.8947970155082845
med,50,877,27,54.3478279,3,1.9330252131569434
med,50,877,28,54.3478279,3,1.933710640926113
med,50,877,29,53.7634392,3,1.8837673587765493
med,50,877,30,53.1914902,3,1.9033864856857126
med,50,877,31,54.9450531,3,1.8778905866593294
med,50,877,32,55.5555573,3,2.0554919722071743
med,50,877,33,53.7634392,3,1.8799734667434265
med,50,877,34,52.6315804,3,1.9212912893649263
med,50,877,35,53.7634392,3,1.8744113932767252
med,50,877,36,53.7634392,3,1.8878032221855008
med,50,877,37,54.3478279,3,1.9557071638455346
med,50,877,38,54.3478279,3,1.8628817319207491
med,50,877,39,54.3478279,3,1.9449438590506338
med,50,877,40,52.6315804,3,1.8681625039241583
med,50,877,41,54.3478279,3,1.9669448345090408
med,50,877,42,53.1914902,3,1.921234106000614
med,50,877,43,54.3478279,3,1.9105027062051276
med,50,877,44,54.3478279,3,1.9069854659462806
med,50,877,45,54.9450531,3,1.9432997989367573
med,50,877,46,56.1797752,3,2.0030859262313108
med,50,877,47,54.9450531,3,1.972325155328673
med,50,877,48,55.5555573,3,1.7421652286393297
med,50,877,49,54.3478279,3,1.88807807199545
med,50,877,50,53.1914902,3,1.838372326645542
med,50,877,51,54.3478279,3,1.8511619121663558
med,50,877,52,54.9450531,3,1.9136038610535646
med,50,878,1,28.9017334,3,1.5255828069623651
med,50,878,2,29.069767,3,1.5315936801224284
med,50,878,3,30.1204815,3,1.578522995773094
med,50,878,4,29.9401207,3,1.5491280766739908
med,50,878,5,29.9401207,3,1.567646492153201
med,50,878,6,29.7619057,3,1.5412468645120432
med,50,878,7,29.4117641,3,1.543998809243233
med,50,878,8,29.7619057,3,1.548833699737879
med,50,878,9,29.7619057,3,1.5556087711768045
med,50,878,10,27.9329605,3,1.4873333500685837
med,50,878,11,29.4117641,3,1.5382406723654078
med,50,878,12,29.5857983,3,1.5459876271776625
med,50,878,13,29.9401207,3,1.5796882705675794
med,50,878,14,29.4117641,3,1.5258667939254746
med,50,878,15,29.5857983,3,1.538339516613601
med,50,878,16,29.2397652,3,1.5261630511708721
med,50,878,17,29.4117641,3,1.5390620743541246
med,50,878,18,28.9017334,2,1.514933990401231
med,50,878,19,29.2397652,3,1.5467127446583593
med,50,878,20,28.0898876,2,1.4977131668016346
med,50,878,21,29.9401207,3,1.5511546197134491
med,50,878,22,28.9017334,3,1.5359750408389028
med,50,878,23,28.7356319,3,1.506989890802542
med,50,878,24,30.30303,3,1.5712987917830756
med,50,878,25,30.6748466,3,1.6037288885774044
med,50,878,26,30.1204815,3,1.5701053368841777
med,50,878,27,29.5857983,3,1.5497853192613493
med,50,878,28,29.2397652,3,1.531669391814467
med,50,878,29,28.40909,3,1.5093095520238735
med,50,878,30,29.5857983,3,1.549368392333049
med,50,878,31,29.5857983,3,1.5357504283985444
med,50,878,32,29.069767,3,1.5303062759635504
med,50,878,33,30.1204815,3,1.5716821617944678
med,50,878,34,29.5857983,3,1.5370626301088746
med,50,878,35,29.5857983,3,1.5483593559458841
med,50,878,36,30.1204815,3,1.5540795943199288
med,50,878,37,29.4117641,3,1.549493320013901
med,50,878,38,29.7619057,3,1.555592541390487
med,50,878,39,28.2485867,3,1.498958477673215
med,50,878,40,29.069767,3,1.5271357467398914
med,50,878,41,29.4117641,3,1.5450789485344851
med,50,878,42,30.1204815,3,1.5698090915349274
med,50,878,43,30.4878044,3,1.5827181216162585
med,50,878,44,30.30303,3,1.5607193088603009
med,50,878,45,28.7356319,3,1.5093514896032503
med,50,878,46,28.7356319,3,1.5144714524800027
med,50,878,47,29.9401207,3,1.5772303797749756
med,50,878,48,29.5857983,3,1.5462667653354134
med,50,878,49,29.9401207,3,1.5676196313965327
med,50,878,50,29.2397652,3,1.5344581969260114
med,50,878,51,28.9017334,2,1.5248280200762718
med,50,878,52,29.5857983,3,1.5597921431338206
med,50,879,1,19.0839691,5,2.908167806235626
med,50,879,2,18.7969933,5,2.9649665743049023
med,50,879,3,18.939394,5,2.941300316678174
med,50,879,4,19.3798447,5,2.8918370846226047
med,50,879,5,19.0839691,5,2.9633650902079114
med,50,879,6,18.5185184,5,3.073368955647678
med,50,879,7,18.0505409,5,3.1690981529975013
med,50,879,8,18.7969933,5,2.8169842607061235
med,50,879,9,19.3050194,5,2.819700683643374
med,50,879,10,19.0839691,5,2.8792623497878367
med,50,879,11,18.5873604,5,3.0687370461156456
med,50,879,12,19.3798447,5,2.838084291476766
med,50,879,13,19.1570873,5,2.932096279409827
med,50,879,14,19.3798447,5,2.7985917075703064
med,50,879,15,18.6567173,5,2.9855374943820294
med,50,879,16,18.7969933,5,3.0507939614392443
med,50,879,17,18.8679237,5,2.949591450412481
med,50,879,18,19.53125,5,2.705378952922531
med,50,879,19,19.1570873,5,2.8917396595158373
med,50,879,20,19.3798447,5,2.7853323744443794
med,50,879,21,20.0,5,2.6309568005013384
med,50,879,22,19.6850395,5,2.731003402620885
med,50,879,23,18.0505409,5,3.2490187037698743
med,50,879,24,18.181818,5,3.0468224585259422
med,50,879,25,18.6567173,5,3.0909421799393466
med,50,879,26,20.1612911,5,2.3658896157988285
med,50,879,27,19.1570873,5,2.927645840911183
med,50,879,28,19.4552536,5,2.849456930809509
med,50,879,29,18.7265911,5,2.988311421002067
med,50,879,30,18.8679237,5,2.980122780467169
med,50,879,31,19.0114059,5,2.970695947596455
med,50,879,32,18.7969933,5,2.9837537759740935
med,50,879,33,18.5873604,5,3.074723321463794
med,50,879,34,18.3150177,5,3.0784725902038597
med,50,879,35,19.1570873,5,2.9321626104421545
med,50,879,36,19.2307701,5,2.8569351265637852
med,50,879,37,18.7969933,4,2.6897078916972643
med,50,879,38,18.8679237,5,2.9997358989768066
med,50,879,39,19.3798447,5,2.7002997460091085
med,50,879,40,18.5873604,5,3.0857894086556987
med,50,879,41,19.1570873,5,2.9044307095244846
med,50,879,42,19.1570873,5,2.9347575379162634
med,50,879,43,18.5873604,5,3.071947974596379
med,50,879,44,19.4552536,5,2.7955810595591526
med,50,879,45,18.5185184,5,3.0700783468965347
med,50,879,46,18.7969933,5,3.0175187221627158
med,50,879,47,18.5873604,5,3.0913972033432873
med,50,879,48,18.7969933,5,2.9997122364324307
med,50,879,49,17.7935944,5,3.2229331283820257
med,50,879,50,18.939394,5,2.963592366640326
med,50,879,51,19.2307701,5,2.8194449662652725
med,50,879,52,19.4552536,5,2.6555617353765006
med,50,880,1,10.3092785,5,2.4627129420010423
med,50,880,2,10.1626015,5,2.4796399727958027
med,50,880,3,10.4602509,5,2.3922703994273116
med,50,880,4,10.0401602,4,2.064422554478706
med,50,880,5,9.9601593,4,2.5226243961914396
med,50,880,6,8.74125862,3,1.7559191997561472
med,50,880,7,10.1832991,5,2.4838590201492408
med,50,880,8,10.0603619,5,2.472849984808134
med,50,880,9,10.7526884,6,3.345839249892882
med,50,880,10,9.090909,4,1.7826467887091155
med,50,880,11,10.1419878,5,2.492702885685023
med,50,880,12,10.1010103,5,2.4849126826818626
med,50,880,13,10.416667,6,2.773599543673452
med,50,880,14,10.0401602,5,2.526625733657736
med,50,880,15,10.4821806,5,2.431212770826879
med,50,880,16,10.1832991,5,2.5003662674233067
med,50,880,17,10.0,5,2.530607680798203
med,50,880,18,9.90099049,4,2.6140822036439006
med,50,880,19,9.68992233,5,2.643535103324656
med,50,880,20,9.881423,5,2.5620123896299334
med,50,880,21,10.1010103,5,2.517475315335385
med,50,880,22,10.4384136,5,2.434512515788576
med,50,880,23,10.4384136,5,2.443798764159775
med,50,880,24,10.2249489,5,2.487889141421334
med,50,880,25,10.3734436,5,2.447315556305304
med,50,880,26,10.2459021,5,2.478508765819579
med,50,880,27,9.94035816,5,2.5435158757588163
med,50,880,28,9.9800396,5,2.526355815375159
med,50,880,29,10.5263157,5,2.4192495319357974
med,50,880,30,10.3734436,5,2.484425636768778
med,50,880,31,10.4602509,5,2.4063025579846014
med,50,880,32,9.5602293,5,2.752814552077253
med,50,880,33,9.8039217,5,2.613413968736887
med,50,880,34,10.0401602,5,2.5237271263017713
med,50,880,35,10.0401602,4,2.5381618565038253
med,50,880,36,12.0192308,9,4.071693441787026
med,50,880,37,10.1419878,5,2.4894331415765754
med,50,880,38,10.2040815,5,2.4776285143838863
med,50,880,39,10.3734436,5,2.4586327920701114
med,50,880,40,10.1832991,5,2.4648194490583673
med,50,880,41,8.89679718,4,1.9406548575883809
med,50,880,42,10.6157112,5,2.39540384314706
med,50,880,43,10.0401602,5,2.501501829565088
med,50,880,44,9.94035816,5,2.5266757360709615
med,50,880,45,10.0,5,2.525004969497681
med,50,880,46,10.0,4,2.5327929716888797
med,50,880,47,10.1832991,5,2.4742875950721412
med,50,880,48,10.0603619,5,2.5007039359455447
med,50,880,49,40.0,7,3.9586696900020626
med,50,880,50,10.2249489,5,2.475756606419629
med,50,880,51,11.6822433,9,3.7803239315210138
med,50,880,52,10.1832991,5,2.493972605732595
med,50,881,1,38.1679382,4,2.3952728674480843
med,50,881,2,38.1679382,3,2.619343723615177
med,50,881,3,34.2465744,4,3.1569543535604345
med,50,881,4,33.3333321,4,3.4243267791814938
med,50,881,5,35.4609947,4,2.546048599620134
med,50,881,6,31.25,4,2.5599562638014697
med,50,881,7,33.5570488,4,2.0862854645194306
med,50,881,8,33.3333321,4,3.252578187653766
med,50,881,9,31.8471336,4,2.594278897872784
med,50,881,10,36.4963493,4,3.321771106406773
med,50,881,11,32.051281,4,2.6210920711123435
med,50,881,12,29.069767,2,1.3953875206883717
med,50,881,13,33.1125832,4,2.236612075393405
med,50,881,14,32.6797371,4,3.073735494169911
med,50,881,15,35.4609947,4,2.590304236901903
med,50,881,16,34.9650345,4,3.2392502373407215
med,50,881,17,34.2465744,4,3.2832265490939125
med,50,881,18,32.8947372,4,3.1964483065141662
med,50,881,19,33.5570488,4,2.0366407415216288
med,50,881,20,41.3223152,4,2.988802622900128
med,50,881,21,37.0370369,4,3.1410265422921655
med,50,881,22,33.3333321,4,2.5054851623911767
med,50,881,23,36.7647057,4,2.666147185992465
med,50,881,24,33.3333321,4,3.3893822479067404
med,50,881,25,35.9712219,4,3.1238802144325777
med,50,881,26,33.5570488,4,2.879481414607553
med,50,881,27,35.9712219,4,2.061587789919849
med,50,881,28,34.9650345,4,3.4696036064952396
med,50,881,29,36.7647057,4,2.2355105630221055
med,50,881,30,36.4963493,4,2.941299739708611
med,50,881,31,31.0559006,4,2.2678585021458866
med,50,881,32,34.4827576,4,3.4409563252821775
med,50,881,33,36.231884,4,2.590411282481212
med,50,881,34,39.6825409,4,3.1606480260438046
med,50,881,35,34.9650345,4,2.8257887170492717
med,50,881,36,34.2465744,4,2.9073069893056407
med,50,881,37,33.5570488,4,2.9062554253201
med,50,881,38,35.4609947,4,3.0455175013071134
med,50,881,39,34.7222214,4,2.8270371353112878
med,50,881,40,34.2465744,4,3.031662227501607
med,50,881,41,38.7596893,3,2.56208016886234
med,50,881,42,34.4827576,4,2.8222188228533382
med,50,881,43,37.878788,3,2.453456379216586
med,50,881,44,36.7647057,4,2.7203641619537047
med,50,881,45,38.7596893,4,2.6151672697408515
med,50,881,46,34.7222214,4,3.2463547248698092
med,50,881,47,32.4675331,4,2.926149475551108
